MAG_U,MAGERR_U,MAG_G,MAGERR_G,MAG_R,MAGERR_R,MAG_I,MAGERR_I,MAG_Z,MAGERR_Z,Z
26.864950,39.766327,23.002756,0.743665,21.227085,0.157954,20.228659,0.082285,19.756386,0.081493,0.541992
23.537569,1.855938,23.371315,1.044241,21.684357,0.240680,20.886633,0.150837,20.441471,0.153163,0.538353
23.822306,2.412448,23.812546,1.567809,22.244600,0.403216,21.119999,0.187005,20.668650,0.188810,0.712807
23.011787,1.143538,22.632221,0.528644,21.058195,0.135200,20.363369,0.093154,19.843576,0.088307,0.377417
24.062176,3.008888,22.722017,0.574224,21.098255,0.140281,20.147835,0.076382,19.649876,0.073878,0.531625
23.916939,2.632152,22.749987,0.589209,21.421515,0.188931,20.557720,0.111415,20.296495,0.134018,0.605377
23.877113,2.537355,23.471277,1.144947,21.508129,0.204620,20.568157,0.112491,20.032478,0.105089,0.510323
24.194811,3.399850,23.095150,0.809720,21.510357,0.205041,20.586338,0.114390,20.198109,0.122408,0.609906
24.340355,3.887564,22.190924,0.352082,20.509956,0.081598,19.811625,0.056041,19.413034,0.059399,0.446405
23.394064,1.626154,23.490673,1.165584,21.812048,0.270718,20.826855,0.142757,20.325693,0.137671,0.626404
23.643829,2.046762,23.545639,1.226112,21.711855,0.246853,20.677538,0.124414,20.224525,0.125422,0.565714
24.452297,4.309777,23.622980,1.316640,22.420420,0.474095,21.401161,0.242281,20.877409,0.228838,0.702304
23.058247,1.193532,22.795115,0.614215,21.446289,0.193291,20.708824,0.128051,20.149242,0.117021,0.553407
24.413870,4.159907,22.801172,0.617652,21.038105,0.132721,20.024866,0.068203,19.637600,0.073047,0.535567
23.242653,1.414480,22.464672,0.453047,21.109650,0.141761,20.175432,0.078348,19.734993,0.079903,0.555405
24.120811,3.175850,23.036432,0.767092,21.113880,0.142314,20.356050,0.092528,19.905064,0.093452,0.442478
30.108688,788.879761,23.826265,1.587744,22.004465,0.323209,21.025345,0.171393,20.582479,0.174404,0.563432
23.045856,1.179989,22.560978,0.495069,20.706003,0.097746,19.888248,0.060139,19.455160,0.061749,0.470454
23.849409,2.473429,23.091738,0.807179,21.333536,0.174226,20.374575,0.094120,19.919048,0.094664,0.528712
23.392715,1.624133,23.317871,0.994085,21.387768,0.183149,20.185659,0.079089,19.686247,0.076395,0.617312
25.268150,9.136843,22.732553,0.579824,20.980972,0.125918,20.229101,0.082318,19.836620,0.087743,0.446644
23.980183,2.790029,23.368553,1.041588,21.739470,0.253213,20.683403,0.125088,20.272167,0.131049,0.566282
23.191298,1.349133,23.357767,1.031291,21.756971,0.257327,20.824713,0.142475,20.427734,0.151237,0.551156
24.002628,2.848308,22.902321,0.677959,21.066895,0.136287,20.265858,0.085153,19.888552,0.092042,0.460253
23.333479,1.537896,22.096914,0.322879,21.734076,0.251958,21.709230,0.321771,21.717903,0.496280,0.000441
23.123348,1.267287,21.642582,0.212475,19.857658,0.044747,19.216942,0.032406,18.834530,0.034864,0.315521
23.099642,1.239916,22.618402,0.521958,20.985950,0.126496,20.140543,0.075870,19.943438,0.096814,0.611947
23.281033,1.465375,22.950989,0.709040,21.117035,0.142729,20.166590,0.077712,19.810297,0.085641,0.612195
23.491947,1.779569,23.353291,1.027048,21.686649,0.241189,20.897213,0.152314,20.536934,0.167240,0.507711
25.707130,13.689499,24.743788,3.696491,23.436241,1.208354,22.868401,0.935868,22.523272,1.042015,0.535147
24.212122,3.454493,22.067390,0.314218,20.391497,0.073164,19.662500,0.048849,19.253771,0.051295,0.446292
24.299976,3.745644,23.064562,0.787225,21.578150,0.218252,20.647371,0.121005,20.231186,0.126194,0.536268
24.428553,4.216546,22.568785,0.498642,21.484371,0.200192,20.693184,0.126220,20.466208,0.156693,0.591138
23.632425,2.025378,21.892179,0.267391,20.046518,0.053248,19.397669,0.038276,18.986292,0.040094,0.380301
24.715069,5.489888,23.884607,1.675395,22.578171,0.548234,21.608892,0.293367,21.291882,0.335211,0.636633
24.426222,4.207500,23.275736,0.956244,21.639908,0.231026,20.880810,0.150030,20.496195,0.161080,0.468287
22.316664,0.602839,22.547543,0.488981,21.451792,0.194274,20.778357,0.136520,20.356411,0.141622,0.506762
22.316910,0.602976,22.280680,0.382425,20.772379,0.103908,19.852329,0.058182,19.392973,0.058311,0.535596
23.199034,1.358779,22.535538,0.483604,21.281757,0.166112,20.550989,0.110726,20.114325,0.113317,0.528537
23.088167,1.226882,22.747602,0.587916,21.064129,0.135941,20.158451,0.077132,19.721037,0.078882,0.519600
23.104834,1.245859,22.248058,0.371106,20.512375,0.081780,19.704813,0.050790,19.273361,0.052229,0.463813
22.878922,1.011822,22.098490,0.323348,20.352758,0.070599,19.548651,0.043986,19.069956,0.043306,0.462597
24.471313,4.385921,22.948853,0.707645,21.093361,0.139650,20.073910,0.071354,19.601595,0.070665,0.529019
24.033495,2.930448,22.467405,0.454189,21.039972,0.132949,20.207727,0.080713,19.996750,0.101687,0.613693
24.160070,3.292787,22.643003,0.533920,20.665691,0.094183,19.768377,0.053852,19.276892,0.052399,0.468712
23.385794,1.377054,22.294340,0.222288,20.519939,0.060625,19.848778,0.039496,19.457003,0.041102,0.435380
22.962233,0.932237,22.824409,0.362196,21.052208,0.098984,20.438477,0.067988,20.022135,0.069170,0.349904
23.324209,1.301121,22.489412,0.266039,20.850996,0.082239,19.990198,0.044991,19.510712,0.043186,0.504847
23.786871,1.992427,22.988150,0.421152,21.358574,0.131253,20.450354,0.068736,19.961082,0.065388,0.551983
23.608267,1.690210,23.466860,0.654521,21.812384,0.199358,20.653749,0.082898,20.114130,0.075286,0.640547
23.766346,1.955114,21.394796,0.097073,19.750317,0.029840,19.177872,0.021291,18.842215,0.023332,0.303040
22.877300,0.862092,23.002428,0.426727,21.268240,0.120775,20.303013,0.060013,19.849432,0.058998,0.544335
25.105812,6.713652,24.171774,1.252822,22.377619,0.335527,21.110928,0.126303,20.622286,0.120220,0.636589
23.805250,2.026440,22.565466,0.285342,21.164188,0.109738,20.279209,0.058712,19.784000,0.055547,0.541364
24.933203,5.726833,22.396217,0.244156,20.595203,0.064977,19.789307,0.037391,19.350815,0.037273,0.458395
23.679909,1.805498,23.259094,0.540527,21.580339,0.160996,20.496372,0.071712,19.999172,0.067722,0.615711
22.530706,0.626493,22.393604,0.243568,20.886917,0.085005,20.166336,0.052915,19.653719,0.049266,0.456557
26.524994,24.810249,22.657959,0.310716,20.960161,0.090938,20.233732,0.056303,19.803493,0.056554,0.459969
22.350115,0.530493,21.890972,0.153309,20.766338,0.076070,19.923250,0.042300,19.484732,0.042165,0.704272
22.720642,0.746260,22.197470,0.203314,20.409567,0.054765,19.739183,0.035704,19.319092,0.036199,0.398879
23.168695,1.127487,22.574652,0.287766,21.087479,0.102252,20.225019,0.055854,19.777164,0.055199,0.528206
22.739382,0.759252,23.186310,0.505480,21.617651,0.166625,20.863735,0.100586,20.396601,0.097657,0.549730
23.395027,1.388816,21.511536,0.108092,19.702942,0.028566,19.115356,0.020099,18.758074,0.021592,0.327792
23.453867,1.466157,23.448536,0.643568,21.682060,0.176809,20.603210,0.079127,20.154608,0.078146,0.622854
23.580732,1.647885,21.520838,0.109022,19.898951,0.034218,19.264099,0.023051,18.827997,0.023028,0.312515
22.892227,0.874026,22.998018,0.424998,21.267345,0.120675,20.292906,0.059457,19.863388,0.059761,0.542860
23.016136,0.979689,22.715160,0.327524,21.317944,0.126432,20.463881,0.069598,20.021299,0.069117,0.537205
22.839970,0.832955,21.077616,0.072481,19.411888,0.021849,18.839981,0.015597,18.499716,0.017020,0.303565
23.515549,1.551863,22.220509,0.207674,20.640343,0.067736,19.842861,0.039281,19.512642,0.043263,0.580676
23.086151,1.044948,22.941679,0.403507,21.157169,0.109030,20.381533,0.064514,19.989277,0.067108,0.464985
22.777739,0.786556,21.526306,0.109573,19.717430,0.028950,19.032757,0.018627,18.599501,0.018658,0.306224
23.525093,1.565566,23.740547,0.842167,22.134136,0.268123,20.997272,0.113750,20.473370,0.104812,0.624032
23.217455,1.179277,22.730984,0.332333,20.977903,0.092436,19.939474,0.042937,19.485849,0.042209,0.544010
21.902498,0.351263,20.428667,0.039870,18.980309,0.014683,18.482794,0.011224,18.165123,0.012506,0.239299
22.727879,0.751252,22.680275,0.317168,20.929741,0.088425,19.966042,0.044001,19.516323,0.043410,0.507015
23.925718,2.264234,23.473255,0.658387,21.650742,0.171782,20.368919,0.063769,19.800278,0.056386,0.697030
24.231380,3.000444,22.348803,0.233722,20.770233,0.076344,19.996561,0.045255,19.568876,0.045563,0.461044
23.964331,2.346205,23.178913,0.502047,21.603550,0.164475,20.563406,0.076279,20.097023,0.074109,0.571002
24.701502,4.626307,22.443304,0.254977,20.634647,0.067381,19.626837,0.032194,19.169434,0.031538,0.529136
23.747105,1.920771,22.733583,0.333130,21.504477,0.150131,20.670006,0.084148,20.271618,0.087038,0.531910
23.321669,1.298079,22.765160,0.342960,21.087336,0.102238,20.126451,0.051006,19.681931,0.050563,0.521159
23.196712,1.156960,23.053059,0.447098,21.332649,0.128156,20.306961,0.060232,19.856064,0.059359,0.549892
23.709185,1.854843,23.208906,0.516109,21.447016,0.142392,20.393703,0.065242,19.986343,0.066927,0.550260
24.133549,2.741912,22.413786,0.248138,20.820560,0.079966,19.985435,0.044794,19.634386,0.048397,0.549019
22.902927,0.882683,23.475264,0.659606,21.814861,0.199813,20.855679,0.099842,20.394390,0.097458,0.541030
23.751698,1.928914,22.983351,0.419295,21.286203,0.122789,20.306953,0.060232,19.884356,0.060926,0.546713
23.085592,1.044410,22.596764,0.293687,20.846777,0.081920,20.060949,0.048020,19.636122,0.048474,0.452814
22.653278,0.701367,23.055677,0.448178,21.623819,0.167574,20.805761,0.095356,20.287819,0.088347,0.545502
22.800539,0.803247,22.712725,0.326790,21.219069,0.115427,20.328157,0.061419,19.859440,0.059544,0.574339
22.749325,0.766238,21.422977,0.099625,19.669464,0.027699,19.072186,0.019316,18.704866,0.020559,0.371574
22.822287,0.819499,23.011045,0.430128,21.445036,0.142133,20.445864,0.068452,19.978704,0.066458,0.582009
23.903709,2.218796,23.045586,0.444032,21.492088,0.148428,20.552355,0.075506,20.062508,0.071790,0.541426
23.077835,1.036974,22.838758,0.367014,21.544874,0.155822,20.500574,0.071990,20.016193,0.068792,0.641033
22.540415,0.632120,23.222252,0.522493,21.691824,0.178406,20.536987,0.074445,20.010143,0.068410,0.623010
22.567347,0.647996,23.375652,0.601784,22.073936,0.253661,20.879930,0.102097,20.392921,0.097327,0.629699
23.407724,1.405152,22.541725,0.279170,20.878839,0.084375,20.142956,0.051788,19.673021,0.050150,0.454753
22.734312,0.755717,21.028517,0.069277,19.380022,0.021217,18.795647,0.014973,18.434805,0.016032,0.276591
22.778444,0.787067,21.028006,0.069244,19.431290,0.022243,18.881903,0.016211,18.535000,0.017582,0.278731
23.897854,2.206862,22.186560,0.201281,20.555471,0.062642,19.668642,0.033458,19.260212,0.034288,0.544162
22.296516,0.504941,20.933945,0.063498,19.403564,0.021682,18.868128,0.016006,18.535713,0.017593,0.277111
22.435268,0.573774,23.020500,0.433890,22.101507,0.260185,21.217564,0.139338,20.789652,0.140257,0.673219
23.240494,1.204568,22.905838,0.390404,21.320713,0.126755,20.313086,0.060573,19.867451,0.059985,0.548062
23.027679,0.990160,22.881620,0.381793,21.078575,0.101417,20.148464,0.052051,19.684866,0.050700,0.493371
22.111837,0.425960,22.753870,0.339412,21.422232,0.139179,20.420649,0.066881,19.916105,0.062734,0.551787
23.762085,1.947458,22.803797,0.355384,21.241976,0.117888,20.206234,0.054895,19.704655,0.051633,0.560140
22.469721,0.592273,23.836857,0.920285,21.962633,0.228946,20.761593,0.091554,20.273672,0.087203,0.579217
22.205046,0.464143,21.457964,0.102888,19.800425,0.031250,19.229280,0.022323,18.861921,0.023759,0.341143
22.674129,0.714967,21.632259,0.120805,19.924160,0.035022,19.312284,0.024097,18.907444,0.024777,0.365915
24.730453,4.751327,23.071726,0.454852,21.421516,0.139087,20.357677,0.063112,19.894772,0.061514,0.565997
23.224981,1.187481,22.625820,0.301653,20.946539,0.089804,20.027433,0.046560,19.575302,0.045834,0.509957
23.681305,1.807822,23.084793,0.460359,21.874010,0.211001,20.912323,0.105189,20.456429,0.103189,0.622289
22.379911,0.545253,22.484106,0.264741,21.080429,0.101590,20.235363,0.056388,19.756874,0.054177,0.525254
21.651962,0.278881,20.489901,0.042183,19.074711,0.016016,18.568260,0.012144,18.240671,0.013407,0.239092
24.175346,2.849523,22.987741,0.420994,21.288149,0.123010,20.450161,0.068724,20.013487,0.068621,0.488872
23.443779,1.452597,23.283247,0.552686,21.441298,0.141644,20.499094,0.071892,20.074909,0.072615,0.531596
23.006437,0.970976,22.998774,0.425294,21.808441,0.198635,20.834127,0.097880,20.355473,0.094027,0.665616
23.128183,1.086194,23.085087,0.460483,21.415422,0.138308,20.399048,0.065563,19.926371,0.063330,0.612264
23.792994,2.003691,21.659525,0.123877,19.871721,0.033371,19.254280,0.022843,18.868174,0.023896,0.385402
22.930246,0.905174,22.768917,0.344149,21.075558,0.101135,20.290241,0.059311,19.820641,0.057454,0.458592
23.184671,1.144201,21.667423,0.124781,20.121805,0.042015,19.272938,0.023239,18.844271,0.023376,0.515554
21.593306,0.264214,20.641022,0.048483,19.096653,0.016343,18.781012,0.014772,18.572767,0.018204,0.415782
21.734230,0.300833,20.571871,0.045491,19.115416,0.016628,18.521614,0.011633,18.115564,0.011948,0.209944
23.038967,1.000507,22.539577,0.278619,21.172907,0.110622,20.467417,0.069825,19.956789,0.065130,0.458662
23.104254,1.062515,22.716461,0.327917,21.053143,0.099069,20.109737,0.050227,19.670204,0.050020,0.506796
23.868837,2.148663,22.544495,0.279884,20.850306,0.082187,19.817274,0.038366,19.348698,0.037200,0.553171
23.464085,1.480020,22.363857,0.236986,21.116762,0.105047,20.373081,0.064014,19.922104,0.063082,0.504469
22.496368,0.606990,23.047964,0.445005,21.456118,0.143591,20.332706,0.061677,19.839195,0.058444,0.621754
23.247978,1.212900,23.196781,0.510378,21.753756,0.188878,20.845884,0.098946,20.341192,0.092798,0.596885
24.326887,3.276337,23.514013,0.683573,21.907049,0.217520,20.805403,0.095324,20.241999,0.084696,0.586929
22.262495,0.489364,23.312696,0.567882,21.615421,0.166283,20.542862,0.074849,20.106598,0.074766,0.593561
23.419060,1.419899,22.753944,0.339435,21.078947,0.101451,20.056454,0.047822,19.590647,0.046486,0.539832
22.734112,0.755576,23.429422,0.632336,21.776993,0.192964,20.845728,0.098931,20.353733,0.093876,0.576721
23.082405,1.041348,22.535162,0.277488,20.891670,0.085378,19.849049,0.039506,19.382986,0.038393,0.576208
22.494097,0.605720,22.968269,0.413511,21.293873,0.123660,20.321114,0.061022,19.856880,0.059404,0.514719
23.681744,1.808552,22.905739,0.390369,21.230391,0.116637,20.247528,0.057023,19.773613,0.055018,0.513782
24.338554,3.311735,22.461985,0.259402,20.754490,0.075245,19.791899,0.037480,19.311970,0.035963,0.512040
22.488865,0.602809,22.360722,0.236302,20.583593,0.064286,19.618092,0.031936,19.132349,0.030479,0.512193
23.328516,1.306292,22.444132,0.255171,20.976219,0.092293,20.137682,0.051537,19.677113,0.050339,0.511809
23.693256,1.827833,23.096447,0.465327,21.478523,0.146585,20.534111,0.074248,19.936321,0.063913,0.525175
21.753237,0.306146,21.384445,0.096152,20.698404,0.071456,20.425934,0.067207,20.156225,0.078262,0.250270
22.712725,0.740838,21.569740,0.114045,19.849766,0.032703,19.275827,0.023301,18.903645,0.024690,0.368012
22.949318,0.921214,23.320293,0.571869,22.076021,0.254149,21.173573,0.133805,20.598358,0.117600,0.590355
23.534286,1.578878,22.948496,0.406049,21.250929,0.118864,20.171568,0.053170,19.640560,0.048673,0.577030
23.060543,1.020589,23.026529,0.436306,21.443737,0.141963,20.417170,0.066667,19.936079,0.063899,0.575719
22.921526,0.897933,21.634327,0.121035,19.908783,0.034530,19.335451,0.024616,18.969315,0.026229,0.352661
23.579626,1.646205,23.152786,0.490111,21.685516,0.177372,20.648550,0.082502,20.194458,0.081067,0.592023
23.039728,1.001210,22.237360,0.210923,20.502165,0.059641,19.753855,0.036190,19.309616,0.035885,0.436229
23.652973,1.761259,22.851015,0.371181,21.419329,0.138807,20.427399,0.067298,19.949343,0.064684,0.540961
23.093653,1.052191,23.430004,0.632676,21.841305,0.204739,20.517542,0.073124,19.937962,0.064010,0.670064
22.792437,0.797275,22.812746,0.358325,21.158634,0.109178,20.216478,0.055416,19.746069,0.053640,0.513823
22.862257,0.850230,22.777372,0.346839,21.128735,0.106212,20.159935,0.052604,19.712854,0.052024,0.590856
23.006237,0.970797,21.974508,0.165571,20.164635,0.043705,19.545734,0.029877,19.131285,0.030449,0.383289
22.577513,0.654092,22.349548,0.233883,20.805557,0.078868,20.186045,0.053884,19.823128,0.057586,0.438756
22.652811,0.701065,22.434801,0.252988,21.281017,0.122204,20.478125,0.070517,20.079191,0.072902,0.554295
23.270132,1.237904,23.456717,0.648434,21.761032,0.190148,20.613674,0.079894,20.097467,0.074139,0.621165
23.456495,1.469711,23.096296,0.465263,21.378159,0.133642,20.283112,0.058923,19.804243,0.056593,0.597793
23.276423,1.245096,22.873020,0.378780,21.183994,0.111758,20.075064,0.048648,19.602814,0.047010,0.606150
23.666695,1.783658,22.248896,0.213176,20.386595,0.053619,19.627811,0.032223,19.166531,0.031454,0.423525
22.996220,0.961881,22.318945,0.227383,20.751368,0.075029,19.995390,0.045206,19.552633,0.044887,0.456322
24.242603,3.031622,22.945501,0.404930,21.278454,0.121916,20.472868,0.070176,19.975779,0.066279,0.458777
23.262947,1.229738,21.756741,0.135480,20.027849,0.038532,19.413532,0.026452,19.018579,0.027447,0.365204
23.992235,2.407285,22.458960,0.258680,20.792534,0.077928,19.761707,0.036452,19.288361,0.035189,0.541901
22.020552,0.391611,21.837229,0.145905,20.890131,0.085257,20.130037,0.051175,19.672401,0.050121,0.532963
22.317644,0.514863,22.395445,0.243982,21.647781,0.171314,21.364695,0.159559,21.041637,0.176896,0.405682
22.345404,0.528196,21.231630,0.083528,19.598700,0.025951,18.980698,0.017755,18.590450,0.018503,0.285059
23.107073,1.065279,23.051197,0.446332,21.382103,0.134129,20.219563,0.055574,19.714937,0.052124,0.615582
23.374899,1.363306,23.200867,0.512302,21.511652,0.151126,20.357161,0.063082,19.848413,0.058942,0.613264
22.988705,0.955247,22.461758,0.259348,20.899786,0.086019,19.906561,0.041655,19.448132,0.040768,0.536597
22.442894,0.577818,22.730173,0.332085,21.113070,0.104690,20.152058,0.052223,19.679150,0.050434,0.554870
24.273241,3.118386,21.772738,0.137491,19.921522,0.034937,19.275099,0.023285,18.849937,0.023498,0.374222
23.173977,1.132986,23.006113,0.428179,21.831589,0.202916,20.974754,0.111415,20.475954,0.105062,0.604691
22.727648,0.751091,22.936768,0.401686,21.514332,0.151500,20.711632,0.087437,20.249346,0.085271,0.535639
23.550020,1.601925,23.130491,0.480149,21.401100,0.136496,20.270576,0.058247,19.761862,0.054426,0.601632
24.296631,3.186298,22.746376,0.337078,21.162176,0.109534,20.340052,0.062096,19.866840,0.059951,0.499678
21.973936,0.375153,20.638842,0.048386,19.202991,0.018025,18.637150,0.012939,18.265123,0.013712,0.268344
27.698841,73.142593,22.836237,0.366163,21.159229,0.109237,20.236574,0.056451,19.819664,0.057402,0.509816
23.159781,1.118268,22.964800,0.412192,21.434732,0.140790,20.573059,0.076960,20.080524,0.072992,0.530300
23.330666,1.308881,22.614210,0.298444,21.158817,0.109196,20.362345,0.063384,19.888056,0.061134,0.508244
22.804951,0.806518,22.986692,0.420588,21.402067,0.136618,20.489208,0.071240,20.030891,0.069730,0.530298
22.090048,0.417496,22.107092,0.187075,21.115389,0.104914,20.418993,0.066779,20.085518,0.073328,0.608588
