,Target_Name,obsid,obs_chunk,RA_(J2000),Dec_(J2000),start_time,processing_date,xrt_exposure,uvot_exposure,bat_exposure,archive_date,Eclip_LONG,Eclip_LAT,GroupID,GroupSize
1758,SAA-COLD-240-06,74194010,3.0,215.03918,0.02845,2014-09-02 18:12:00,"Sep 12, 2014",38.269,0.0,1059.0,"Sep 13, 2014",212.74596529,13.2284288873,163.0,13.0
1759,SAA-COLD-240-06,74194004,2.0,215.04101,0.01457,2008-09-02 17:38:00,"Oct 19, 2015",145.941,0.0,520.0,"Sep 13, 2008",212.752506795,13.2159609008,163.0,13.0
1761,SN2007AF,30902011,1.0,215.54349,-0.44965,2007-03-16 08:14:00,"Jun 19, 2015",1017.854,969.727,2700.0,"Mar 27, 2007",213.397724443,12.9457735338,164.0,57.0
1762,SN2007AF,30902001,1.0,215.54888,-0.42152,2007-03-02 19:14:00,"Jun 19, 2015",4982.866,4928.759,5022.0,"Mar 13, 2007",213.393354801,12.9740969097,164.0,57.0
1763,SN2007AF,30902049,1.0,215.54917,-0.35497,2007-05-17 22:21:00,"Jul 2, 2015",1395.322,1372.892,1416.0,"May 28, 2007",213.370948373,13.0369647332,164.0,57.0
1764,SN2007AF,30902051,1.0,215.5512,-0.33732,2007-05-20 22:53:00,"Jul 2, 2015",469.862,693.01,747.0,"May 31, 2007",213.366894953,13.0542866986,164.0,57.0
1765,SN2007AF,30902057,1.0,215.55265,-0.36629,2007-06-28 02:19:00,"Jul 7, 2015",734.643,0.0,0.0,"Jul 9, 2007",213.378177239,13.0274435497,164.0,57.0
1766,SN2007AF,30902009,1.0,215.56294,-0.41889,2007-03-14 23:59:00,"Jun 22, 2015",2.652,0.0,2100.0,"Mar 25, 2007",213.406067806,12.9812467518,164.0,57.0
1767,SN2007AF,30902058,1.0,215.56736,-0.35798,2007-07-12 00:27:00,"Jul 16, 2015",1437.218,1437.093,1471.0,"Jul 23, 2007",213.38958555,13.0401676015,164.0,57.0
1768,SN2007AF,30902059,1.0,215.56841,-0.38802,2007-07-20 15:58:00,"Jul 17, 2015",1115.744,1257.256,1275.0,"Jul 31, 2007",213.400842141,13.0121813493,164.0,57.0
1770,SN2007AF,30902024,1.0,215.57438,-0.42733,2007-03-28 05:52:00,"Jun 22, 2015",1808.448,1757.511,1845.0,"Apr 8, 2007",213.420017276,12.9770840757,164.0,57.0
1771,SN2007AF,30902055,1.0,215.576,-0.36877,2007-06-17 07:32:00,"Jul 3, 2015",5630.47,5405.493,5774.0,"Jun 28, 2007",213.401628822,13.0328593775,164.0,57.0
1772,SN2007AF,30902042,1.0,215.57616,-0.35929,2007-04-25 05:51:00,"Jul 2, 2015",2224.436,2152.191,2277.0,"May 6, 2007",213.398552223,13.0418544994,164.0,57.0
1773,SN2007AF,30902007,1.0,215.57943,-0.45264,2007-03-13 07:58:00,"Jun 22, 2015",900.762,852.524,935.0,"Mar 24, 2007",213.433527878,12.954886088,164.0,57.0
1774,SN2007AF,30902047,1.0,215.58095,-0.35366,2007-05-07 16:18:00,"Jul 7, 2015",1842.835,1796.457,1892.0,"May 18, 2007",213.401270779,13.0487556802,164.0,57.0
1775,SN2007AF,30902013,1.0,215.58155,-0.43039,2007-03-17 13:05:00,"Jun 19, 2015",977.86,953.929,996.0,"Mar 28, 2007",213.428000201,12.9765780094,164.0,57.0
1776,SN2007AF,30902014,1.0,215.58158,-0.43112,2007-03-18 13:12:00,"Jun 22, 2015",917.811,894.339,936.0,"Mar 29, 2007",213.428277943,12.9758993635,164.0,57.0
1777,SN2007AF,30902019,1.0,215.58205,-0.42258,2007-03-23 08:40:00,"Jun 19, 2015",1072.2,1046.914,1090.0,"Apr 3, 2007",213.425823366,12.9841110367,164.0,57.0
1778,SN2007AF,30902043,1.0,215.58211,-0.34861,2007-04-27 04:28:00,"Jun 30, 2015",3023.453,2929.526,3094.0,"May 8, 2007",213.400672446,13.053904276,164.0,57.0
1779,SN2007AF,30902027,1.0,215.58247,-0.41851,2007-03-31 11:07:00,"Jun 22, 2015",301.911,292.306,335.0,"Apr 11, 2007",213.42484324,12.9880896376,164.0,57.0
1780,SN2007AF,30902040,1.0,215.58312,-0.37135,2007-04-21 16:41:00,"Jun 30, 2015",3151.164,3055.776,3220.0,"May 2, 2007",213.409401611,13.0327900756,164.0,57.0
1781,SN2007AF,30902041,1.0,215.58537,-0.35921,2007-04-23 13:34:00,"Jul 7, 2015",3118.242,2979.131,3214.0,"May 4, 2007",213.407442205,13.0449883323,164.0,57.0
1782,SN2007AF,30902015,1.0,215.5862,-0.42627,2007-03-19 13:18:00,"Jun 22, 2015",977.841,954.182,996.0,"Mar 30, 2007",213.431097745,12.9820080051,164.0,57.0
1783,SN2007AF,30902052,1.0,215.58655,-0.34857,2007-05-24 00:19:00,"Jul 3, 2015",3532.49,3432.971,3785.0,"Jun 4, 2007",213.404957871,13.0554164318,164.0,57.0
1784,SN2007AF,30902053,1.0,215.5869,-0.37012,2007-05-31 04:19:00,"Jun 30, 2015",4562.252,4437.143,4643.0,"Jun 11, 2007",213.412642136,13.0352054058,164.0,57.0
1785,SN2007AF,30902008,1.0,215.58728,-0.4459,2007-03-14 00:03:00,"Jun 19, 2015",900.759,851.122,935.0,"Mar 25, 2007",213.43883019,12.9638496696,164.0,57.0
1786,SN2007AF,30902021,1.0,215.58758,-0.41774,2007-03-25 10:40:00,"Jun 22, 2015",1842.729,1787.454,1877.0,"Apr 5, 2007",213.42952752,12.9905123835,164.0,57.0
1787,SN2007AF,30902025,1.0,215.5887,-0.41274,2007-03-29 05:56:00,"Jun 22, 2015",2243.825,2193.667,2278.0,"Apr 9, 2007",213.428908216,12.9956006187,164.0,57.0
1788,SN2007AF,30902006,1.0,215.59041,-0.43678,2007-03-12 12:40:00,"Jun 22, 2015",849.419,825.736,868.0,"Mar 23, 2007",213.438753334,12.9734914994,164.0,57.0
1789,SN2007AF,30902004,1.0,215.59104,-0.44167,2007-03-10 15:41:00,"Jun 19, 2015",871.984,846.412,889.0,"Mar 21, 2007",213.441028849,12.9690878823,164.0,57.0
1790,SN2007AF,30902026,1.0,215.5912,-0.40399,2007-03-30 09:20:00,"Jun 22, 2015",1727.781,1678.525,1764.0,"Apr 10, 2007",213.428347147,13.0046842945,164.0,57.0
1791,SN2007AF,30902018,1.0,215.59139,-0.40581,2007-03-22 00:41:00,"Jun 19, 2015",1215.719,1168.408,1252.0,"Apr 2, 2007",213.429151193,13.0030305912,164.0,57.0
1792,SN2007AF,30902017,1.0,215.59434,-0.42761,2007-03-21 13:12:00,"Jun 19, 2015",1521.148,1477.65,1052.0,"Apr 1, 2007",213.43943386,12.9834460505,164.0,57.0
1793,SN2007AF,30902038,1.0,215.5946,-0.42666,2007-04-16 10:58:00,"Jun 30, 2015",2548.599,2475.434,2601.0,"Apr 27, 2007",213.439361924,12.9844284959,164.0,57.0
1794,SN2007AF,30902031,1.0,215.59935,-0.41472,2007-04-05 17:53:00,"Jul 7, 2015",1444.295,2228.96,2352.0,"Apr 16, 2007",213.439892689,12.9972681792,164.0,57.0
1795,SN2007AF,30902022,1.0,215.59999,-0.42863,2007-03-26 08:57:00,"Jun 19, 2015",979.802,954.227,998.0,"Apr 6, 2007",213.445250658,12.9843592517,164.0,57.0
1796,SN2007AF,30902039,1.0,215.60268,-0.42284,2007-04-18 17:37:00,"Jun 30, 2015",1654.763,1771.544,2084.0,"Apr 29, 2007",213.445882443,12.9907138369,164.0,57.0
1797,SN2007AF,30902023,1.0,215.60317,-0.42488,2007-03-27 04:08:00,"Jun 19, 2015",2135.904,2062.979,2188.0,"Apr 7, 2007",213.447051679,12.9889521208,164.0,57.0
1798,SN2007AF,30902032,1.0,215.60342,-0.39008,2007-04-06 00:45:00,"Jul 2, 2015",1931.101,1948.689,2147.0,"Apr 17, 2007",213.435438297,13.0218620254,164.0,57.0
1799,SN2007AF,30902056,1.0,215.60451,-0.38301,2007-06-21 06:20:00,"Jun 30, 2015",6641.821,6489.177,6737.0,"Jul 2, 2007",213.434084692,13.0288929457,164.0,57.0
1800,SN2007AF,30902012,1.0,215.60472,-0.3817,2007-03-16 08:18:00,"Jun 19, 2015",3157.625,3132.312,1842.0,"Mar 27, 2007",213.433841656,13.0301983614,164.0,57.0
1801,SN2007AF,30902010,1.0,215.60557,-0.38402,2007-03-15 00:01:00,"Jun 22, 2015",5759.835,5832.111,4003.0,"Mar 26, 2007",213.435455117,13.0282920854,164.0,57.0
1802,SN2007AF,30902016,1.0,215.606,-0.41916,2007-03-20 13:23:00,"Jun 19, 2015",1042.486,1017.456,1060.0,"Mar 31, 2007",213.447842903,12.9952871307,164.0,57.0
1803,SN2007AF,30902035,1.0,215.60607,-0.39688,2007-04-10 01:10:00,"Jun 30, 2015",1789.504,1729.29,1964.0,"Apr 21, 2007",213.440320715,13.0163272384,164.0,57.0
1804,SN2007AF,30902029,1.0,215.60702,-0.41077,2007-04-02 09:43:00,"Jul 1, 2015",2346.813,2297.363,2381.0,"Apr 13, 2007",213.445972366,13.0035400534,164.0,57.0
1805,SN2007AF,30902036,1.0,215.60945,-0.39301,2007-04-12 01:28:00,"Jul 2, 2015",2100.303,2012.062,1661.0,"Apr 23, 2007",213.44227464,13.0210997383,164.0,57.0
1806,SN2007AF,30902037,1.0,215.61077,-0.41873,2007-04-14 07:34:00,"Jun 30, 2015",2029.279,1794.692,2120.0,"Apr 25, 2007",213.452314203,12.9972758969,164.0,57.0
1807,SN2007AF,30902048,1.0,215.61188,-0.36882,2007-05-11 08:40:00,"Jul 7, 2015",5094.489,4996.577,5164.0,"May 22, 2007",213.436385478,13.0447247516,164.0,57.0
1808,SN2007AF,30902030,1.0,215.61294,-0.3989,2007-04-03 00:25:00,"Jul 2, 2015",645.454,945.19,986.0,"Apr 14, 2007",213.447660145,13.0167020154,164.0,57.0
1810,SN2007AF,30902044,1.0,215.61578,-0.37949,2007-04-29 18:44:00,"Jun 30, 2015",2094.422,2053.944,2127.0,"May 10, 2007",213.443797175,13.0359542743,164.0,57.0
1811,SN2007AF,30902005,1.0,215.61922,-0.39661,2007-03-11 14:18:00,"Jun 22, 2015",1001.091,952.791,1034.0,"Mar 22, 2007",213.4529602,13.020946492,164.0,57.0
1812,SN2007AF,30902045,1.0,215.62606,-0.38782,2007-05-03 09:28:00,"Jul 7, 2015",2955.894,2860.327,3026.0,"May 14, 2007",213.456588495,13.0315082885,164.0,57.0
1813,SN2007AF,30902054,1.0,215.62862,-0.35915,2007-06-07 01:44:00,"Jun 30, 2015",5900.711,5756.384,6008.0,"Jun 18, 2007",213.449300001,13.059402866,164.0,57.0
1814,SN2007AF,30902046,1.0,215.64438,-0.38578,2007-05-05 14:29:00,"Jul 7, 2015",3041.855,2970.173,3094.0,"May 16, 2007",213.473632252,13.0395118963,164.0,57.0
1815,SN2007AF,30902002,1.0,215.6461,-0.41391,2007-03-06 00:30:00,"Jun 22, 2015",2050.367,2218.225,2307.0,"Mar 17, 2007",213.484877368,13.0135460185,164.0,57.0
1816,SN2007AF,30902028,1.0,215.67019,-0.42105,2007-04-01 04:43:00,"Jul 7, 2015",850.813,798.441,904.0,"Apr 12, 2007",213.510632768,13.0148011635,164.0,57.0
1817,SN2007AF,30902020,1.0,215.67731,-0.42765,2007-03-24 05:27:00,"Jun 19, 2015",1031.022,1005.64,1048.0,"Apr 4, 2007",213.519773235,13.010936012,164.0,57.0
1819,QSOJ1421-0013,91869003,1.0,215.96322,-0.42801,2014-09-09 01:57:00,"Sep 19, 2014",712.189,709.891,725.0,"Sep 20, 2014",213.796832554,13.1052590259,165.0,11.0
1820,QSO1421-0013,40829003,2.0,215.98065,-0.41706,2011-09-05 08:59:00,"Sep 11, 2011",1453.161,1400.43,1478.0,"Sep 12, 2011",213.810006479,13.1213547357,165.0,11.0
1821,QSOJ1421-0013,91869004,1.0,215.98865,-0.46034,2014-09-10 15:03:00,"Sep 20, 2014",248.181,225.458,253.0,"Sep 21, 2014",213.832443819,13.0831501354,165.0,11.0
1822,QSO1421-0013,40829004,2.0,216.00075,-0.4064,2011-09-09 09:09:00,"Sep 15, 2011",709.559,685.522,717.0,"Sep 16, 2011",213.825868266,13.1380583481,165.0,11.0
1823,QSO1421-0013,40829002,1.0,216.01505,-0.42227,2010-12-12 18:18:00,"Dec 18, 2010",5982.599,5962.057,6195.0,"Dec 19, 2010",213.84511179,13.1278045435,165.0,11.0
1824,QSO1421-0013,40829001,1.0,216.01916,-0.42114,2010-12-12 00:46:00,"Dec 18, 2010",3085.863,2935.475,3182.0,"Dec 19, 2010",213.848711678,13.1302289094,165.0,11.0
1825,QSOJ1421-0013,91869005,2.0,216.03566,-0.43286,2014-12-14 01:47:00,"Dec 24, 2014",633.022,609.336,640.0,"Dec 25, 2014",213.868678268,13.1246170761,165.0,11.0
1826,QSOJ1421-0013,91869006,2.0,216.04741,-0.42647,2014-12-28 02:56:00,"Jan 7, 2015",777.258,752.94,784.0,"Jan 8, 2015",213.877899224,13.134529076,165.0,11.0
1827,QSOJ1421-0013,91869002,1.0,216.05096,-0.45391,2014-09-07 08:25:00,"Sep 17, 2014",608.101,584.746,615.0,"Sep 18, 2014",213.890644288,13.1098007529,165.0,11.0
1831,PG1426+015,91700012,1.0,217.2313,1.24824,2013-04-23 23:59:00,"May 4, 2013",1995.075,1955.673,2047.0,"May 4, 2013",214.462247352,15.105562836,167.0,11.0
1832,PG1426+015,91700029,1.0,217.23238,1.26679,2013-06-01 10:57:00,"Jun 11, 2013",1964.663,1964.886,1980.0,"Jun 12, 2013",214.457000371,15.1234404969,167.0,11.0
1833,PG1426+015,91700017,1.0,217.23866,1.2639,2013-05-06 16:32:00,"May 16, 2013",1894.608,1893.204,1909.0,"May 17, 2013",214.464126242,15.1227701148,167.0,11.0
1834,PG1426+015,91700014,1.0,217.24766,1.26553,2013-04-30 20:53:00,"May 10, 2013",1934.633,1935.03,1950.0,"May 11, 2013",214.472377365,15.127261368,167.0,11.0
1835,PG1426+015,91700013,1.0,217.25788,1.26418,2013-04-28 04:57:00,"May 8, 2013",2022.734,2020.613,2035.0,"May 9, 2013",214.482834881,15.1293372096,167.0,11.0
1836,PG1426+015,91700022,1.0,217.26395,1.24128,2013-05-16 08:32:00,"May 26, 2013",2402.786,2402.771,2433.0,"May 27, 2013",214.496552448,15.1096937112,167.0,11.0
1837,PG1426+015,91700009,1.0,217.26677,1.26971,2013-04-18 01:31:00,"Apr 28, 2013",1926.809,1926.436,1927.0,"Apr 29, 2013",214.489654064,15.1374761556,167.0,11.0
1838,PG1426+015,91700011,1.0,217.2699,1.26711,2013-04-22 10:51:00,"May 2, 2013",2188.445,2188.016,2202.0,"May 3, 2013",214.493599758,15.13604615,167.0,11.0
1839,PG1426+015,91700016,1.0,217.32926,1.23326,2013-05-04 00:09:00,"May 14, 2013",1848.184,1845.708,1728.0,"May 15, 2013",214.563174061,15.1235190058,167.0,11.0
1840,PG1426+015,91700005,1.0,217.33605,1.21732,2013-04-10 08:57:00,"Apr 20, 2013",1884.268,1882.878,1897.0,"Apr 21, 2013",214.575227255,15.1106827199,167.0,11.0
1841,PG1426+015,91700006,1.0,217.3472,1.22673,2013-04-12 12:11:00,"Apr 22, 2013",1907.514,1905.33,1928.0,"Apr 23, 2013",214.58294412,15.1232252312,167.0,11.0
1842,SDSSJ143526.89-,38288004,1.0,218.84833,-0.90057,2012-09-11 10:32:00,"Sep 17, 2012",1478.557,1455.054,1491.0,"Sep 22, 2012",216.758928866,13.5950981636,168.0,6.0
1847,SDSSJ143526.89-,38288005,1.0,218.89356,-0.87752,2012-09-12 12:09:00,"Sep 18, 2012",566.643,553.732,570.0,"Sep 23, 2012",216.795478059,13.6313572232,168.0,6.0
1848,MASER143753.3-0,49741001,1.0,219.48821,-0.38462,2015-12-15 02:21:00,"Dec 25, 2015",692.112,688.642,705.0,"Dec 26, 2015",217.215101201,14.2876191454,169.0,2.0
1849,MASER143753.3-0,49741002,1.0,219.51593,-0.41569,2015-12-18 05:21:00,"Dec 28, 2015",1212.61,1209.44,1225.0,"Dec 29, 2015",217.252385293,14.2669274489,169.0,2.0
1851,SAA-COLD-255-25,68061002,1.0,219.99234,-0.01043,2005-09-12 21:27:00,"Jan 13, 2015",480.95,0.0,199.0,"Sep 23, 2005",217.587075281,14.8019383655,170.0,29.0
1852,SAA-COLD-253-5,74282013,1.0,219.99418,0.03385,2010-09-10 16:20:00,"Sep 16, 2010",110.845,0.0,506.0,"Sep 17, 2010",217.574442379,14.8445407055,170.0,29.0
1855,NON-SCIENCE DAT,68070001,1.0,219.99747,0.01093,2005-09-13 21:35:00,"Jan 13, 2015",407.035,0.0,278.0,"Sep 24, 2005",217.585146702,14.8238264943,170.0,29.0
1856,SAA-COLD-247-04,74282010,3.0,219.99908,-0.00917,2008-09-13 23:48:00,"Oct 20, 2015",225.272,0.0,123.0,"Sep 24, 2008",217.593280541,14.8052585615,170.0,29.0
1857,NON-SCIENCE DAT,68077001,1.0,219.99953,-0.02696,2005-09-14 19:58:00,"Jan 13, 2015",386.1,0.0,153.0,"Sep 25, 2005",217.599521447,14.7885170512,170.0,29.0
1858,SAA-COLD-247-04,74282009,3.0,220.00106,0.04775,2008-09-05 17:50:00,"Oct 19, 2015",105.819,0.0,175.0,"Sep 16, 2008",217.576663659,14.8599008647,170.0,29.0
1859,SAA-COLD-247-04,74282007,2.0,220.00557,0.01382,2007-12-16 09:45:00,"Aug 5, 2015",112.994,0.0,832.0,"Dec 27, 2007",217.592156244,14.8291223174,170.0,29.0
1860,SAA-COLD-253-5,74282014,1.0,220.00661,0.04298,2010-09-10 17:59:00,"Sep 16, 2010",26.531,0.0,285.0,"Sep 17, 2010",217.583668596,14.857123651,170.0,29.0
1861,SAA-COLD-247-04,74282002,1.0,220.0077,-0.03214,2006-09-14 19:54:00,"Apr 10, 2015",239.793,0.0,177.0,"Sep 25, 2006",217.60922908,14.786175652,170.0,29.0
1862,SAA-COLD-255-25,68061001,1.0,220.00805,-0.0008,2005-09-11 21:20:00,"Jan 13, 2015",343.042,0.0,214.0,"Sep 22, 2005",217.599357306,14.8160290637,170.0,29.0
1863,SAA-COLD-247-04,74282003,1.0,220.00939,-0.00146,2006-09-14 21:38:00,"Apr 8, 2015",517.125,0.0,210.0,"Sep 25, 2006",217.600887911,14.8158250035,170.0,29.0
1864,SAA-COLD-247-04,74282006,2.0,220.00952,0.00325,2007-12-15 09:42:00,"Aug 5, 2015",40.011,0.0,989.0,"Dec 26, 2007",217.599480091,14.8203359547,170.0,29.0
1865,SAA-COLD-247-04,74282001,1.0,220.0111,-0.03159,2006-09-13 21:28:00,"Apr 10, 2015",547.243,0.0,297.0,"Sep 24, 2006",217.612387149,14.7877690047,170.0,29.0
1869,GRB080310,305288001,1.0,220.01968,-0.16477,2008-03-10 13:26:00,"Sep 15, 2015",14962.352,14821.196,14865.0,"Mar 21, 2008",217.66418247,14.6640712942,170.0,29.0
1871,GRB080310,305288003,1.0,220.04545,-0.17005,2008-03-12 00:32:00,"Sep 15, 2015",9760.876,9615.742,9961.0,"Mar 23, 2008",217.691183933,14.6671728476,170.0,29.0
1872,GRB080310,305288008,1.0,220.053,-0.17885,2008-03-19 01:11:00,"Sep 15, 2015",4418.669,4412.418,4504.0,"Mar 30, 2008",217.701454505,14.6611964388,170.0,29.0
1873,GRB080310,305288006,1.0,220.06178,-0.16876,2008-03-16 08:55:00,"Sep 15, 2015",26199.296,25950.167,26364.0,"Mar 27, 2008",217.706786617,14.6735369044,170.0,29.0
1874,GRB080310,305288007,1.0,220.06255,-0.17383,2008-03-18 02:42:00,"Sep 15, 2015",17543.998,17535.282,16996.0,"Mar 29, 2008",217.70919142,14.6689668175,170.0,29.0
1875,GRB080310,305288005,1.0,220.06873,-0.19212,2008-03-14 00:41:00,"Sep 15, 2015",13724.427,13699.489,14020.0,"Mar 25, 2008",217.721203866,14.6535505533,170.0,29.0
1876,GRB080310,305288004,1.0,220.07522,-0.15948,2008-03-13 00:35:00,"Sep 15, 2015",9933.216,9789.731,10133.0,"Mar 24, 2008",217.716955485,14.6865747542,170.0,29.0
1877,GRB080310,305288000,1.0,220.07784,-0.16964,2008-03-10 08:22:00,"Sep 15, 2015",3769.019,3976.232,7556.08,"Mar 21, 2008",217.722831077,14.6777551686,170.0,29.0
1878,GRB080310,305288002,1.0,220.0885,-0.18744,2008-03-11 00:50:00,"Sep 15, 2015",8015.298,8004.539,8389.0,"Mar 22, 2008",217.739079404,14.6642126178,170.0,29.0
1885,Q1443-010,86034002,1.0,221.45978,-1.25184,2016-04-27 09:04:00,"May 7, 2016",416.205,398.631,421.0,"May 8, 2016",219.426044643,14.0789600516,174.0,3.0
1886,Q1443-010,86034003,1.0,221.46449,-1.21483,2016-05-04 06:48:00,"May 14, 2016",268.179,251.716,274.0,"May 15, 2016",219.41893663,14.115625895,174.0,3.0
1887,Q1443-010,86034004,1.0,221.46973,-1.19969,2016-05-08 04:58:00,"May 18, 2016",157.951,141.387,163.0,"May 19, 2016",219.41927877,14.1316432804,174.0,3.0
1888,SAA-COLD-258-07,74227004,1.0,224.95507,0.00717,2008-09-14 20:28:00,"Oct 20, 2015",52.143,0.0,124.0,"Sep 25, 2008",222.488871202,16.3297528346,175.0,42.0
1889,SAA-COLD-260-6,74227017,1.0,224.96118,0.03964,2010-09-17 20:24:00,"Sep 23, 2010",6.595,0.0,136.0,"Sep 24, 2010",222.485032737,16.3625867515,175.0,42.0
1890,SAA-COLD-260-6,74227019,1.0,224.96491,-0.00588,2010-09-19 22:19:00,"Sep 25, 2010",147.524,0.0,54.0,"Sep 26, 2010",222.502661929,16.3201627279,175.0,42.0
1891,SAA-COLD-260-6,74227021,1.0,224.96508,0.01667,2010-09-20 20:40:00,"Sep 26, 2010",158.178,0.0,235.0,"Sep 27, 2010",222.495939883,16.3417710163,175.0,42.0
1892,SAA-COLD-262-08,74227035,1.0,224.96574,0.00871,2013-12-19 10:00:00,"Dec 29, 2013",38.269,0.0,1096.0,"Dec 30, 2013",222.499030191,16.3343546214,175.0,42.0
1893,SAA-COLD-260-6,74227018,1.0,224.96783,-0.00192,2010-09-18 22:13:00,"Sep 24, 2010",39.336,0.0,0.0,"Sep 25, 2010",222.504360727,16.3248049293,175.0,42.0
1894,SAA-COLD-262-07,74227038,2.0,224.96987,0.01579,2014-09-20 17:49:00,"Sep 30, 2014",79.9,0.0,269.0,"Oct 1, 2014",222.500981003,16.3423345212,175.0,42.0
1895,SAA-COLD-258-07,74227006,1.0,224.97038,0.01217,2008-09-16 20:40:00,"Oct 20, 2015",130.529,0.0,188.0,"Sep 27, 2008",222.502595407,16.3390232508,175.0,42.0
1896,SAA-COLD-355-00,74227031,1.0,224.97237,0.00708,2012-12-19 09:08:00,"Dec 26, 2012",74.563,0.0,458.0,"Jan 12, 2013",222.506133417,16.3347406018,175.0,42.0
1897,SAA-COLD-263-07,74227025,1.0,224.97382,0.00575,2011-09-20 19:50:00,"Sep 26, 2011",36.134,0.0,133.0,"Sep 27, 2011",222.507984392,16.3338942663,175.0,42.0
1900,SAA-COLD-356-00,74227027,1.0,224.97895,0.03647,2011-12-20 08:56:00,"Dec 26, 2011",71.361,0.0,482.0,"Dec 27, 2011",222.503707441,16.3647680808,175.0,42.0
1901,SAA-COLD-262-07,74227039,2.0,224.97984,0.00077,2014-09-20 19:32:00,"Sep 30, 2014",8.377,0.0,257.0,"Oct 1, 2014",222.515503429,16.3308983239,175.0,42.0
1903,SAA-COLD-262-07,74227037,2.0,224.98299,0.00036,2014-09-19 21:10:00,"Sep 29, 2014",316.444,0.0,456.0,"Sep 30, 2014",222.518766879,16.3314298958,175.0,42.0
1904,SAA-COLD-239-6,74227010,1.0,224.9834,0.00099,2009-08-27 20:03:00,"Sep 2, 2009",89.718,0.0,747.0,"Sep 3, 2009",222.518982872,16.3321524164,175.0,42.0
1905,SAA-COLD-260-6,74227020,1.0,224.9837,0.00276,2010-09-20 18:57:00,"Sep 26, 2010",257.767,0.0,440.0,"Sep 27, 2010",222.518740992,16.333932591,175.0,42.0
1907,SAA-COLD-262-08,74227036,1.0,224.98592,0.01342,2013-12-20 09:59:00,"Dec 30, 2013",74.626,0.0,1039.0,"Dec 31, 2013",222.517695855,16.3447750137,175.0,42.0
1908,SAA-COLD-258-07,74227005,1.0,224.98647,-0.02212,2008-09-15 22:17:00,"Oct 20, 2015",127.941,0.0,134.0,"Sep 26, 2008",222.529100649,16.3109577847,175.0,42.0
1909,SAA-COLD-260-8,74227016,2.0,224.98725,0.01304,2009-12-20 11:23:00,"Dec 26, 2009",99.833,0.0,413.0,"Dec 27, 2009",222.519137065,16.3448016495,175.0,42.0
1910,SAA-COLD-355-00,74227032,1.0,224.98789,0.00192,2012-12-19 10:45:00,"Dec 26, 2012",86.312,0.0,1000.0,"Jan 12, 2013",222.523171991,16.3343578992,175.0,42.0
1911,SAA-COLD-260-8,74227015,2.0,224.98897,-0.00324,2009-12-19 11:16:00,"Dec 25, 2009",242.289,0.0,448.0,"Dec 26, 2009",222.525824255,16.3297412174,175.0,42.0
1912,SAA-COLD-355-00,74227033,1.0,224.98899,0.01303,2012-12-20 09:09:00,"Dec 27, 2012",70.293,0.0,894.0,"Jan 13, 2013",222.520873725,16.3453022194,175.0,42.0
1913,SAA-COLD-258-07,74227008,1.0,224.98982,-0.00259,2008-09-18 20:55:00,"Oct 20, 2015",166.754,0.0,96.0,"Sep 29, 2008",222.526472517,16.3306118378,175.0,42.0
1914,SAA-COLD-258-07,74227007,1.0,224.99,-0.01271,2008-09-17 20:47:00,"Oct 20, 2015",99.006,0.0,155.0,"Sep 28, 2008",222.529743061,16.3209891796,175.0,42.0
1915,SAA-COLD-260-6,74227023,2.0,224.99014,0.03618,2010-12-19 10:58:00,"Dec 25, 2010",62.821,0.0,528.0,"Dec 26, 2010",222.514945975,16.3677720545,175.0,42.0
1917,SAA-COLD-239-6,74227011,1.0,224.99783,-0.00924,2009-09-12 19:45:00,"Sep 18, 2009",212.261,0.0,446.0,"Sep 19, 2009",222.536483752,16.3266018704,175.0,42.0
1918,SAA-COLD-356-00,74227028,1.0,224.99866,0.0241,2011-12-20 10:34:00,"Dec 26, 2011",38.269,0.0,874.0,"Dec 27, 2011",222.527126508,16.3587206951,175.0,42.0
1919,SAA-COLD-260-6,74227024,2.0,224.99925,0.01924,2010-12-20 11:03:00,"Dec 26, 2010",33.999,0.0,371.0,"Dec 27, 2010",222.529199132,16.3542471491,175.0,42.0
1920,SAA-COLD-263-07,74227026,1.0,225.00212,0.0062,2011-09-20 21:32:00,"Sep 26, 2011",14.783,0.0,68.0,"Sep 27, 2011",222.536042016,16.3426211711,175.0,42.0
1921,SAA-COLD-262-07,74227001,1.0,225.00538,0.01118,2006-08-30 18:20:00,"Apr 9, 2015",185.689,0.0,489.0,"Sep 10, 2006",222.537769012,16.3483379627,175.0,42.0
1922,NON-SCIENCE DAT,68110001,1.0,225.00834,-0.02219,2005-09-20 17:15:00,"Jan 13, 2015",423.648,0.0,250.0,"Oct 1, 2005",222.550908861,16.3173006138,175.0,42.0
1923,SAA-COLD-356-00,74227029,1.0,225.01414,0.00323,2011-12-22 09:01:00,"Dec 28, 2011",82.035,0.0,877.0,"Dec 29, 2011",222.548925196,16.3433043174,175.0,42.0
1924,SAA-COLD-260-8,74227013,1.0,225.01507,0.00507,2009-09-15 23:33:00,"Sep 21, 2009",118.155,0.0,71.0,"Sep 22, 2009",222.549289911,16.3453360696,175.0,42.0
1925,SAA-COLD-260-8,74227012,1.0,225.01558,0.01145,2009-09-15 20:06:00,"Sep 21, 2009",118.353,0.0,288.0,"Sep 22, 2009",222.547849667,16.3515854333,175.0,42.0
